0,40909.216,-9.03867674E+01,-8.88059315E+01,-8.89595407E+01,-8.97294971E+01,-8.63468887E+01,-8.72088994E+01,-8.65014302E+01,-8.64799644E+01,-8.93154386E+01,-8.84885634E+01,-8.83994378E+01,-8.86808311E+01,-8.76385297E+01,-8.71953176E+01,-8.90190861E+01,-8.85625481E+01,-8.78025077E+01,-8.65624088E+01,-8.66385755E+01,-8.62891991E+01,-8.71020617E+01,-8.67758436E+01,-8.68441268E+01,-8.80695394E+01,-8.58984545E+01,-8.73952295E+01,-8.77042599E+01,-8.61559197E+01,-8.82327434E+01,-8.91229730E+01,-8.79376553E+01,-8.82691790E+01,-8.61518919E+01,-9.00763623E+01,-8.80244909E+01,-8.74411907E+01,-8.67412673E+01,-8.41287299E+01,-8.88870112E+01,-8.67319394E+01,-8.75710881E+01,-8.74905432E+01,-8.57545763E+01,-8.64406553E+01,-8.78607723E+01,-8.87407817E+01,-8.71353944E+01,-8.61887673E+01,-8.41113518E+01,-8.57358306E+01,-8.84389973E+01,-8.67609207E+01,-8.74123794E+01,-8.85445821E+01,-8.70320643E+01,-8.52459361E+01,-8.64901095E+01,-8.90657926E+01,-8.82194492E+01,-8.86455909E+01,-8.59117541E+01,-8.86724460E+01,-8.52858025E+01,-8.66691319E+01,-8.66554869E+01,-8.73514117E+01,-8.63683547E+01,-8.44963887E+01,-8.60212085E+01,-8.62743716E+01,-8.52087268E+01,-8.61315297E+01,-8.82087531E+01,-8.57518560E+01,-8.76735389E+01,-8.46091390E+01,-8.60009784E+01,-8.76691418E+01,-8.79795310E+01,-8.69078584E+01,-8.84677284E+01,-8.75023812E+01,-8.89140932E+01,-8.86925151E+01,-8.70727054E+01,-8.66254919E+01,-8.61894480E+01,-8.73027188E+01,-8.68249882E+01,-8.65122013E+01,-8.79605306E+01,-8.58794290E+01,-8.80502082E+01,-8.59367070E+01,-8.76366101E+01,-8.66755239E+01,-8.46285815E+01,-8.73827407E+01,-8.46746669E+01,-8.60292109E+01,-8.70584684E+01,-8.52615816E+01,-8.82358152E+01,-8.51815089E+01,-8.52076737E+01,-8.76601860E+01,-8.61979545E+01,-8.56068699E+01,-8.67689729E+01,-8.84549653E+01,-8.62410611E+01,-8.55011951E+01,-8.56062071E+01,-8.64772965E+01,-8.67382883E+01,-8.73862485E+01,-8.74372108E+01,-8.38991395E+01,-8.49744972E+01,-8.57748630E+01,-8.62514107E+01,-8.50276718E+01,-8.48582921E+01,-8.60546941E+01,-8.47606086E+01,-8.54738649E+01,-8.71691513E+01,-8.75561612E+01,-8.80034091E+01,-8.40462317E+01,-8.58290665E+01,-8.69562150E+01,-8.92854434E+01,-8.62489656E+01,-8.41524218E+01,-8.28682207E+01,-8.51159801E+01,-8.70566101E+01,-8.60746086E+01,-8.58509962E+01,-8.51161692E+01,-8.78148933E+01,-8.52072574E+01,-8.72995532E+01,-8.79572012E+01,-8.65997528E+01,-8.73342710E+01,-8.84329081E+01,-8.83233941E+01,-8.57048591E+01,-8.50002847E+01,-8.54823513E+01,-8.55672794E+01,-8.47151813E+01,-8.58666637E+01,-8.65296150E+01,-8.66989722E+01,-8.93502783E+01,-8.77580866E+01,-8.66454137E+01,-8.59972174E+01,-8.66253527E+01,-8.69532468E+01,-8.51812889E+01,-8.54441245E+01,-8.66617697E+01,-8.69576024E+01,-8.77949248E+01,-8.72541728E+01,-8.61316559E+01,-8.29182052E+01,-8.41930684E+01,-8.56532283E+01,-8.39332153E+01,-8.39626484E+01,-8.79282097E+01,-8.34154365E+01,-8.39221632E+01,-8.61426990E+01,-8.35988900E+01,-8.48946637E+01,-8.33264049E+01,-8.61211912E+01,-8.33507626E+01,-8.67594777E+01,-8.32648747E+01,-8.40666675E+01,-8.39463456E+01,-8.73098804E+01,-8.45011030E+01,-7.96378740E+01,-8.62929979E+01,-8.50301753E+01,-8.37710686E+01,-8.40364292E+01,-8.44676900E+01,-8.33589014E+01,-8.43965222E+01,-8.41506673E+01,-8.43280542E+01,-8.19865078E+01,-8.45923422E+01,-8.29550395E+01,-8.22689865E+01,-8.50082230E+01,-8.62517781E+01,-8.60695044E+01,-8.63701619E+01,-8.60443610E+01,-8.62198661E+01,-8.50834714E+01,-8.35200648E+01,-8.63218270E+01,-8.64227839E+01,-8.44045715E+01,-8.66196919E+01,-8.56036546E+01,-8.56694511E+01,-8.48799296E+01,-8.45597802E+01,-8.55292624E+01,-8.50055861E+01,-8.30751224E+01,-8.60352345E+01,-8.61683736E+01,-8.54704319E+01,-8.29401526E+01,-8.39963729E+01,-8.48737115E+01,-8.46921420E+01,-8.32289529E+01,-8.49098014E+01,-8.63407168E+01,-8.48046184E+01,-8.52588766E+01,-8.39283954E+01,-8.25207212E+01,-8.51724250E+01,-8.55126905E+01,-8.05089895E+01,-8.30085007E+01,-8.70123189E+01,-8.50166519E+01,-8.61402719E+01,-8.61763655E+01,-8.26778956E+01,-8.36050008E+01,-8.26623513E+01,-8.32863674E+01,-8.39306753E+01,-8.40632520E+01,-8.38179144E+01,-8.48718544E+01,-8.45954193E+01,-8.45009640E+01,-8.26883690E+01,-8.39352928E+01,-8.31381114E+01,-8.26901211E+01,-8.38594292E+01,-8.33333034E+01,-8.35892004E+01,-8.23204359E+01,-8.28140195E+01,-8.68307738E+01,-8.57837896E+01,-8.39509053E+01,-8.55170319E+01,-8.39037231E+01,-8.27354974E+01,-8.58194450E+01,-8.43664178E+01,-8.54836122E+01,-8.37625059E+01,-8.38600292E+01,-8.55727465E+01,-8.31086093E+01,-8.28290976E+01,-8.27840769E+01,-8.58505674E+01,-8.52292444E+01,-8.35402817E+01,-8.38653181E+01,-8.03243043E+01,-8.13636176E+01,-8.60159901E+01,-8.42435421E+01,-8.44795915E+01,-8.33621355E+01,-8.27995901E+01,-8.42090802E+01,-8.19514899E+01,-8.25183628E+01,-8.25630843E+01,-8.28609444E+01,-8.16954047E+01,-8.42641123E+01,-8.18664639E+01,-8.06882163E+01,-8.25389553E+01,-8.38692729E+01,-8.55671464E+01,-8.39833874E+01,-8.42442383E+01,-8.52611895E+01,-8.48058513E+01,-8.65904849E+01,-8.25606605E+01,-8.31786652E+01,-8.50232886E+01,-8.46846236E+01,-8.23026136E+01,-8.50932111E+01,-8.64518024E+01,-8.31148389E+01,-8.31411120E+01,-8.33702571E+01,-8.52019702E+01,-8.38736346E+01,-8.55224500E+01,-7.93887454E+01,-8.36641393E+01,-8.28096478E+01,-8.22784628E+01,-8.39774424E+01,-8.44966459E+01,-8.15155046E+01,-8.49537696E+01,-8.14936124E+01,-8.34029427E+01,-8.22189549E+01,-8.27578279E+01,-7.98940985E+01,-8.36430065E+01,-8.19459746E+01,-8.07150223E+01,-8.09820642E+01,-8.46763344E+01,-8.31635172E+01,-8.10755521E+01,-8.30885627E+01,-8.15914974E+01,-8.13913244E+01,-8.29957692E+01,-8.31935057E+01,-8.19792997E+01,-8.22812046E+01,-8.10842644E+01,-8.12261763E+01,-8.01606636E+01,-8.45550924E+01,-8.53709514E+01,-8.70112328E+01,-8.51764886E+01,-8.77343504E+01,-8.48872022E+01,-8.67480985E+01,-8.71970836E+01,-8.65564978E+01,-8.86998185E+01,-8.69862291E+01,-8.64874347E+01,-8.83452319E+01,-8.75407379E+01,-8.82998796E+01,-8.60833226E+01,-8.73552160E+01,-8.82230001E+01,-8.83318516E+01,-8.80675782E+01,-8.49584603E+01,-8.66923617E+01,-8.51654842E+01,-8.70336226E+01,-8.58848836E+01,-8.66824373E+01,-8.59225170E+01,-8.61321474E+01,-8.42973069E+01,-8.52334422E+01,-8.48430699E+01,-8.72695116E+01,-8.66622657E+01,-8.61562013E+01,-8.62491918E+01,-8.85103880E+01,-8.77017773E+01,-8.80401387E+01,-8.77035769E+01,-8.44589169E+01,-8.39761887E+01,-8.44806504E+01,-8.62849936E+01,-8.35626369E+01,-8.64927613E+01,-8.61188262E+01,-8.62048900E+01,-8.89017744E+01,-8.57609328E+01,-8.69060529E+01,-8.65632774E+01,-8.67470459E+01,-8.56811872E+01,-8.74704895E+01,-8.42700689E+01,-8.64293171E+01,-8.53742594E+01,-8.60691278E+01,-8.84811330E+01,-8.60382264E+01,-8.49667054E+01,-8.63676727E+01,-8.44512636E+01,-8.62128496E+01,-8.75206100E+01,-8.49350949E+01,-8.46881325E+01,-8.60278740E+01,-8.65204799E+01,-8.69656787E+01,-8.61643516E+01,-8.63363341E+01,-8.58034692E+01,-8.42077628E+01,-8.71134680E+01,-8.70772421E+01,-8.56076744E+01,-8.36608853E+01,-8.48392868E+01,-8.55307429E+01,-8.74038377E+01,-8.78230728E+01,-8.57208224E+01,-8.70767817E+01,-8.60988710E+01,-8.40405388E+01,-8.51317171E+01,-8.40038266E+01,-8.55865196E+01,-8.55634026E+01,-8.65355892E+01,-8.57657762E+01,-8.46355680E+01,-8.64210826E+01,-8.40187909E+01,-8.68810097E+01,-8.62480260E+01,-8.52157969E+01,-8.54069110E+01,-8.68842649E+01,-8.49997559E+01,-8.56723702E+01,-8.88110151E+01,-8.53253490E+01,-8.58883505E+01,-8.75022824E+01,-8.71422609E+01,-8.74039630E+01,-8.45764931E+01,-8.60387769E+01,-8.70211601E+01,-8.70211790E+01,-8.71576998E+01,-8.28118374E+01,-8.68912709E+01,-8.53908094E+01,-8.67104322E+01,-8.73863206E+01,-8.64730663E+01,-8.57686321E+01,-8.55253214E+01,-8.67609448E+01,-8.69179939E+01,-8.53529646E+01,-8.80820534E+01,-8.45351600E+01,-8.52225648E+01,-8.55531599E+01,-8.56574663E+01,-8.48009091E+01,-8.59668181E+01,-8.78739950E+01,-8.56539391E+01,-8.58448686E+01,-8.66019972E+01,-8.49057953E+01,-8.69804847E+01,-8.43443379E+01,-8.46910496E+01,-8.34918665E+01,-8.49018902E+01,-8.59627283E+01,-8.59599168E+01,-8.23023918E+01,-8.52881428E+01,-8.47617246E+01,-8.77553923E+01,-8.79951443E+01,-8.44999080E+01,-8.69952953E+01,-8.65131503E+01,-8.47080159E+01,-8.75608891E+01,-8.41706424E+01,-8.52610778E+01,-8.70835555E+01,-8.51000161E+01,-8.47155825E+01,-8.71590008E+01,-8.48182927E+01,-8.36994778E+01,-8.39408563E+01,-8.22300456E+01,-8.45272590E+01,-8.50028266E+01,-8.32507513E+01,-8.41063926E+01,-8.55523414E+01,-8.57560823E+01,-8.38645066E+01,-8.55321112E+01,-8.38467675E+01,-8.68678970E+01,-8.44542921E+01,-8.58596517E+01,-8.38260853E+01,-8.60389053E+01,-8.12790080E+01,-8.43581007E+01,-8.74285808E+01,-8.61994483E+01,-8.77454312E+01,-8.43181853E+01,-8.50494267E+01,-8.41955109E+01,-8.59222807E+01,-8.25534028E+01,-8.78003779E+01,-8.56180797E+01,-8.45971325E+01,-8.72180613E+01,-8.70290624E+01,-8.46056850E+01,-8.81092099E+01,-8.58484155E+01,-8.51309402E+01,-8.42362073E+01,-8.62675242E+01,-8.76035988E+01,-8.61400340E+01,-8.76355484E+01,-8.45246891E+01,-8.51603476E+01,-8.34422833E+01,-8.33783373E+01,-8.44325389E+01,-8.41902913E+01,-8.37745212E+01,-8.30738458E+01,-8.43935654E+01,-8.62567712E+01,-8.46255990E+01,-8.48383127E+01,-8.45496015E+01,-8.18119978E+01,-8.31258631E+01,-8.69977922E+01,-8.90525468E+01,-8.56224267E+01,-8.52654415E+01,-8.84614329E+01,-8.77148515E+01,-8.61333382E+01,-8.68098420E+01,-8.86540481E+01,-8.74699320E+01,-8.46181824E+01,-8.50202406E+01,-8.66752633E+01,-8.76892060E+01,-8.61995841E+01,-8.75912103E+01,-8.71893838E+01,-8.62943456E+01,-8.66162204E+01,-8.75887752E+01,-8.76722905E+01,-8.65769018E+01,-8.43805790E+01,-8.66144578E+01,-8.78781530E+01,-8.82629489E+01,-8.71588179E+01,-8.65370950E+01,-8.84369942E+01,-8.38335970E+01,-8.67223826E+01,-8.84924441E+01,-8.61832102E+01,-8.83893394E+01,-8.68360784E+01,-8.62026376E+01,-8.77336848E+01,-8.69904417E+01,-8.57461806E+01,-8.92117676E+01,-8.79201568E+01,-8.43394317E+01,-8.89275327E+01,-8.54414880E+01,-8.83315510E+01,-8.65736992E+01,-8.46403298E+01,-8.65204565E+01,-8.72349642E+01,-8.85873888E+01,-8.51318087E+01,-8.70204273E+01,-8.76194353E+01,-8.57462643E+01,-8.62111908E+01,-8.62830298E+01,-8.85402174E+01,-8.66596788E+01,-8.90086391E+01,-8.55083413E+01,-8.71872160E+01,-8.70692154E+01,-8.39623372E+01,-8.94040208E+01,-8.84636597E+01,-8.87605457E+01,-8.73478068E+01,-8.58773701E+01,-8.61156403E+01,-8.84139047E+01,-8.70302790E+01,-8.61193658E+01,-8.96159701E+01,-8.65962554E+01,-8.59708932E+01,-8.49026821E+01,-8.46957133E+01,-8.74862264E+01,-8.68813383E+01,-8.73834921E+01,-8.74857239E+01,-8.71282885E+01,-8.88077807E+01,-8.54779956E+01,-8.53692031E+01,-8.66077060E+01,-8.94835471E+01,-8.50572702E+01,-8.57819661E+01,-8.40273202E+01,-8.34467062E+01,-8.66665200E+01,-8.40768218E+01,-8.43612072E+01,-8.66153751E+01,-8.59055065E+01,-8.61015152E+01,-8.61437533E+01,-8.50238390E+01,-8.38129704E+01,-8.67005697E+01,-8.64514498E+01,-8.29852701E+01,-8.61918594E+01,-8.60435760E+01,-8.49189473E+01,-8.59323886E+01,-8.38759010E+01,-8.29466014E+01,-8.21997079E+01,-8.41257992E+01,-8.24064890E+01,-8.75720982E+01,-8.40859793E+01,-8.65244125E+01,-8.70112330E+01,-8.49615673E+01,-8.75419787E+01,-8.44502775E+01,-8.56022889E+01,-8.63519124E+01,-8.52597575E+01,-8.51368134E+01,-8.61011562E+01,-8.47030085E+01,-8.66106276E+01,-8.59540922E+01,-8.46421704E+01,-8.52745819E+01,-8.56564672E+01,-8.73379002E+01,-8.68916512E+01,-8.39173354E+01,-8.45678268E+01,-8.45478510E+01,-8.43765858E+01,-8.55323212E+01,-8.54936008E+01,-8.54662791E+01,-8.39963786E+01,-8.46519676E+01,-8.45822925E+01,-8.52377645E+01,-8.58064982E+01,-8.36993874E+01,-8.50373620E+01,-8.71298047E+01,-8.47738414E+01,-8.55709572E+01,-8.36274983E+01,-8.50322989E+01,-8.60578611E+01,-8.31200195E+01,-8.49706169E+01,-8.33173368E+01,-8.59101668E+01,-8.26967600E+01,-8.44760205E+01,-8.73018797E+01,-8.43191579E+01,-8.62431292E+01,-8.51030543E+01,-8.43593747E+01,-8.38528196E+01,-8.24071005E+01,-8.59571829E+01,-8.47746360E+01,-8.56641742E+01,-8.47592773E+01,-8.37694508E+01,-8.62194959E+01,-8.65229846E+01,-8.53136214E+01,-8.35206651E+01,-8.51929314E+01,-8.47438561E+01,-8.64811249E+01,-8.47020851E+01,-8.54203191E+01,-8.51344380E+01,-8.35584770E+01,-8.18917229E+01,-8.44802110E+01,-8.55042669E+01,-8.24563897E+01,-8.37867875E+01,-8.40707176E+01,-8.59558733E+01,-8.22470373E+01,-8.57522773E+01,-8.55610111E+01,-8.33191427E+01,-8.23015356E+01,-8.47860896E+01,-8.36846021E+01,-8.48765836E+01,-8.45962816E+01,-8.43329290E+01,-8.39263732E+01,-8.49838818E+01,-8.71530964E+01,-8.31408949E+01,-8.44069609E+01,-8.37454904E+01,-8.48628263E+01,-8.21353151E+01,-8.22214055E+01,-8.21482571E+01,-8.35874377E+01,-8.45056900E+01,-7.99006850E+01,-8.43654596E+01,-8.37194854E+01,-8.10226262E+01,-8.46968526E+01,-8.43036013E+01,-8.50074792E+01,-8.57846635E+01,-8.39915958E+01,-8.37015224E+01,-8.48506479E+01,-8.32001087E+01,-8.36499449E+01,-8.26524643E+01,-8.50139112E+01,-8.32733487E+01,-8.50445572E+01,-8.45621180E+01,-8.40772944E+01,-8.46524292E+01,-8.18897187E+01,-8.54202361E+01,-8.28469729E+01,-8.24962728E+01,-8.30258637E+01,-8.23605487E+01,-8.37365138E+01,-8.37543449E+01,-8.40831033E+01,-8.42116330E+01,-8.51142301E+01,-8.24100155E+01,-8.36675280E+01,-8.52654576E+01,-8.35964125E+01,-8.41147667E+01,-8.31532095E+01,-8.18303151E+01,-8.25256464E+01,-8.02501313E+01,-8.30404438E+01,-8.21095720E+01,-8.41036464E+01,-8.21399198E+01,-8.36830246E+01,-8.38089649E+01,-8.44988268E+01,-8.33662199E+01,-8.54936314E+01,-7.99711941E+01,-8.49657505E+01,-8.40626952E+01,-8.49977789E+01,-8.13402670E+01,-8.42419279E+01,-8.30060686E+01,-8.15378157E+01,-8.26697255E+01,-8.47574081E+01,-8.29867824E+01,-8.31902945E+01,-8.58142528E+01,-8.24338549E+01,-8.52800615E+01,-8.24200541E+01,-8.44861862E+01,-8.43909436E+01,-8.32224624E+01,-8.36243424E+01,-8.25034044E+01,-8.33667081E+01,-8.64206060E+01,-8.59289404E+01,-8.50039197E+01,-8.34974093E+01,-8.40284600E+01,-8.42488387E+01,-8.37616025E+01,-8.44434908E+01,-8.46910286E+01,-8.54226543E+01,-8.35452204E+01,-8.39723950E+01,-8.52951319E+01,-8.40385973E+01,-8.63858282E+01,-8.57538099E+01,-8.36076144E+01,-8.41630896E+01,-8.23666278E+01,-8.32552852E+01,-8.48244758E+01,-8.61370824E+01,-8.51964714E+01,-8.51865162E+01,-8.56347294E+01,-8.52786901E+01,-8.60500563E+01,-8.62902480E+01,-8.33352434E+01,-8.50363522E+01,-8.48405293E+01,-8.27321892E+01,-8.54807743E+01,-8.17809147E+01,-8.37850573E+01,-8.49011167E+01,-8.55465645E+01,-8.55092682E+01,-8.51588380E+01,-8.77455786E+01,-8.61683126E+01,-8.45459895E+01,-8.44270447E+01,-8.32994028E+01,-8.52277606E+01,-8.16674470E+01,-8.48619402E+01,-8.54000529E+01,-8.32720888E+01,-8.43610981E+01,-8.65574580E+01,-8.52473750E+01,-8.47753850E+01,-8.48337408E+01,-8.43447269E+01,-8.25140967E+01,-8.14320127E+01,-8.42537421E+01,-8.26887966E+01,-8.45541402E+01,-8.44941511E+01,-8.73497158E+01,-8.24861131E+01,-8.18266533E+01,-8.44280641E+01,-8.50430634E+01,-8.37343687E+01,-8.51252344E+01,-8.52981776E+01,-8.32582148E+01,-8.42844593E+01,-8.56074045E+01,-8.37089074E+01,-8.40957937E+01,-8.41237175E+01,-8.20954140E+01,-8.22186374E+01,-8.49201190E+01,-8.28143803E+01,-8.34787513E+01,-8.32432520E+01,-8.27113081E+01,-8.42233546E+01,-8.29060128E+01,-8.29703129E+01,-8.22075024E+01,-8.14048349E+01,-8.29765957E+01,-8.32123574E+01,-8.20701385E+01,-8.25671086E+01,-8.37913445E+01,-8.25648113E+01,-8.29245664E+01,-8.37318689E+01,-8.09535206E+01,-8.26226081E+01,-8.23890042E+01,-8.17640860E+01,-8.20603617E+01,-8.25806277E+01,-8.11371572E+01,-8.18919692E+01,-8.24692935E+01,-7.99626371E+01,-8.32577331E+01,-8.31354456E+01,-8.20903908E+01,-8.16600647E+01,-8.15567740E+01,-8.08747120E+01,-8.29152123E+01,-8.33136337E+01,-8.13717884E+01,-8.23666983E+01,-8.11092613E+01,-8.28256785E+01,-8.39982490E+01,-7.95035042E+01,-8.32216313E+01,-8.17973145E+01,-8.27799145E+01,-8.33581696E+01,-8.28888735E+01,-8.21430513E+01,-8.17288743E+01,-8.04632094E+01,-8.07335208E+01,-8.31722409E+01,-8.15872447E+01,-8.01093336E+01,-7.97050341E+01,-8.37066789E+01,-8.18161994E+01,-8.23963143E+01,-8.08325498E+01,-8.25900339E+01,-8.26538160E+01,-8.32846306E+01,-8.14981056E+01,-8.20152683E+01,-8.10440066E+01,-8.39963838E+01,-8.24608560E+01,-8.48676000E+01,-7.81255016E+01,-7.85567443E+01,-8.49185341E+01,-8.49267605E+01,-8.13714206E+01,-8.10928432E+01,-8.11597616E+01,-8.28076786E+01,-8.32556485E+01
